node_id,node_type,node_subtype,degree,source,source_edge,name,notes,display_group,display_color,display_label,infra_field,infra_type,infra_class,infra_category,infra_name,display_name,gate_name,gate_name_status,needs_gate_name_review,snap_dist_m,index_right,grid_x,grid_y,grid_id,lat,lon,cell_seq,grid_node_code
INF_0162,infrastructure,tourism:information,,infrastructure,E01756,Information,useful_infrastructure; tourism:information,infrastructure,#9467bd,Information / landmark,tourism,information,Information / landmark,Information / landmark,Information,Information,,,False,1.78670421013534,12,3,3,33,40.781484467740114,-73.96513743180255,39,33039
N1736,junction,,3.0,graph,,N1736,,core,red,Core candidate node,,,,,,,,,,,12,3,3,33,40.78053260381609,-73.96794169505407,40,33040
INF_0136,infrastructure,leisure:pitch,,infrastructure,E01724,Great Lawn Ball Field 1,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Great Lawn Ball Field 1,Great Lawn Ball Field 1,,,False,52.60334458702529,12,3,3,33,40.780471945593646,-73.96789122614483,41,33041
N1737,junction,,3.0,graph,,N1737,,core,red,Core candidate node,,,,,,,,,,,12,3,3,33,40.780306803940874,-73.96775379921598,42,33042
INF_0137,infrastructure,leisure:pitch,,infrastructure,E01067,Great Lawn Ball Field 2,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Great Lawn Ball Field 2,Great Lawn Ball Field 2,,,False,43.42951857723477,12,3,3,33,40.7802802411909,-73.96599347294195,43,33043
N1059,junction,,3.0,graph,,N1059,,core,red,Core candidate node,,,,,,,,,,,12,3,3,33,40.780071601208526,-73.96658699653804,44,33044
N1074,junction,,3.0,graph,,N1074,,core,red,Core candidate node,,,,,,,,,,,12,3,3,33,40.78003920315532,-73.96718419794063,45,33045
N1787,dead_end,,1.0,graph,,N1787,,core,red,Core candidate node,,,,,,,,,,,12,3,3,33,40.780013400685434,-73.9681988947522,46,33046
N7135,junction,,3.0,graph,,N7135,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78512740376842,-73.96670710444316,1,34001
N4501,junction,,3.0,graph,,N4501,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.785080601357876,-73.96686359664807,2,34002
INF_0096,infrastructure,amenity:drinking_water,,infrastructure,E07293,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,5.683736250025254,13,3,4,34,40.78502041195435,-73.96663457857021,3,34003
N4319,junction,,3.0,graph,,N4319,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.784968899488106,-73.96681550339503,4,34004
N1001,junction,,3.0,graph,,N1001,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78476339602294,-73.96720840566142,5,34005
N1000,junction,,4.0,graph,,N1000,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78475369780275,-73.96712529820684,6,34006
N1003,junction,,3.0,graph,,N1003,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78474520368555,-73.96691809741226,7,34007
N7089,junction,,3.0,graph,,N7089,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.784586997914936,-73.96609730138482,8,34008
N4309,junction,,3.0,graph,,N4309,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78457579873705,-73.96644400397182,9,34009
N4316,junction,,3.0,graph,,N4316,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78457249621009,-73.96700270396799,10,34010
N4439,junction,,3.0,graph,,N4439,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78455469679022,-73.9670138951025,11,34011
N7131,junction,,3.0,graph,,N7131,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.784481603551185,-73.96692340313844,12,34012
N4322,junction,,4.0,graph,,N4322,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.784457040442874,-73.96624678611218,13,34013
N7079,junction,,3.0,graph,,N7079,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78438019757786,-73.96633509856069,14,34014
N0494,junction,,3.0,graph,,N0494,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78423339557482,-73.96740639540843,15,34015
N7860,junction,,4.0,graph,,N7860,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.784215096568744,-73.9672429972986,16,34016
N8354,junction,,4.0,graph,,N8354,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.784194901004945,-73.96717670455988,17,34017
INF_0159,infrastructure,tourism:information,,infrastructure,E12662,Information,useful_infrastructure; tourism:information,infrastructure,#9467bd,Information / landmark,tourism,information,Information / landmark,Information / landmark,Information,Information,,,False,0.926813713022923,13,3,4,34,40.78417143670187,-73.96718709049111,18,34018
N0166,junction,,4.0,graph,,N0166,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.783743103672656,-73.96785109492329,19,34019
N8337,junction,,3.0,graph,,N8337,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78373589902961,-73.96603920276375,20,34020
N8275,dead_end,,1.0,graph,,N8275,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.783684399410035,-73.96650690084728,21,34021
N0489,junction,,4.0,graph,,N0489,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78366159767135,-73.96775359881782,22,34022
N8231,junction,,3.0,graph,,N8231,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78359349765079,-73.96645779929672,23,34023
N7856,junction,,3.0,graph,,N7856,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78353429732069,-73.96765959717446,24,34024
INF_0255,infrastructure,tourism:information,,infrastructure,E12658,Seneca Village Landscape Geology,useful_infrastructure; tourism:information,infrastructure,#9467bd,Information / landmark,tourism,information,Information / landmark,Information / landmark,Seneca Village Landscape Geology,Seneca Village Landscape Geology,,,False,1.6996067906537506,13,3,4,34,40.78330935627215,-73.96764495949257,25,34025
N8273,junction,,3.0,graph,,N8273,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78327429999698,-73.96638590363477,26,34026
N3196,junction,,3.0,graph,,N3196,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78326949697972,-73.96763749429243,27,34027
INF_0206,infrastructure,leisure:playground,,infrastructure,E13957,Pinetum Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,Pinetum Playground,Pinetum Playground,,,False,3.7399013923319377,13,3,4,34,40.78318655138524,-73.96732363564105,28,34028
N8263,junction,,3.0,graph,,N8263,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78318459847267,-73.96650599752587,29,34029
N13288,dead_end,,1.0,graph,,N13288,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78311160170708,-73.96709430372506,30,34030
N3195,junction,,3.0,graph,,N3195,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78304590397122,-73.96759560169401,31,34031
N3198,junction,,3.0,graph,,N3198,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.782790303795004,-73.96730199791072,32,34032
N5751,junction,,3.0,graph,,N5751,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78277369571126,-73.96722990311721,33,34033
N3200,junction,,3.0,graph,,N3200,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78269970162756,-73.96768700313154,34,34034
N1763,junction,,3.0,graph,,N1763,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78269009721759,-73.96660799946281,35,34035
N1762,junction,,3.0,graph,,N1762,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78260400089308,-73.96657040265703,36,34036
INF_0037,infrastructure,amenity:drinking_water,,infrastructure,E08681,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,1.015563433377549,13,3,4,34,40.78254446680498,-73.9667282425637,37,34037
INF_0140,infrastructure,leisure:pitch,,infrastructure,E08680,Great Lawn Ball Field 5,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Great Lawn Ball Field 5,Great Lawn Ball Field 5,,,False,39.10673102405111,13,3,4,34,40.782482636872345,-73.96686183421245,38,34038
N1756,junction,,3.0,graph,,N1756,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78232440220296,-73.96712910025012,39,34039
N1801,junction,,3.0,graph,,N1801,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.782231396482686,-73.96802779418118,40,34040
INF_0097,infrastructure,amenity:drinking_water,,infrastructure,E01784,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,5.801882739149867,13,3,4,34,40.78197023589162,-73.96838201244479,41,34041
INF_0274,infrastructure,leisure:pitch,,infrastructure,E01739,The Great Lawn,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,The Great Lawn,The Great Lawn,,,False,105.46656544977894,13,3,4,34,40.78186861044507,-73.96761440575554,42,34042
N0176,junction,,4.0,graph,,N0176,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.781789368383976,-73.96941203092766,43,34043
N1788,junction,,3.0,graph,,N1788,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.781706900403236,-73.96901209891286,44,34044
INF_0138,infrastructure,leisure:pitch,,infrastructure,E01737,Great Lawn Ball Field 3,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Great Lawn Ball Field 3,Great Lawn Ball Field 3,,,False,55.60265172742088,13,3,4,34,40.781662631210004,-73.96777919001525,45,34045
N1791,junction,,3.0,graph,,N1791,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78138840100253,-73.96903230013913,46,34046
N1824,junction,,3.0,graph,,N1824,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78078639764549,-73.96895149466265,47,34047
N1841,junction,,4.0,graph,,N1841,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.7807777007434,-73.96967819751994,48,34048
N0190,junction,,4.0,graph,,N0190,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78077260003347,-73.96985050582825,49,34049
N1825,junction,,4.0,graph,,N1825,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78067429827565,-73.96906550369924,50,34050
N1833,junction,,3.0,graph,,N1833,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78064699922973,-73.96899249762814,51,34051
N12002,junction,,3.0,graph,,N12002,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.7806147012494,-73.96891050298913,52,34052
INF_0068,infrastructure,amenity:drinking_water,,infrastructure,E12579,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.8265487538070255,13,3,4,34,40.78058741370077,-73.96884291068977,53,34053
N12027,dead_end,,1.0,graph,,N12027,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78050470357877,-73.9690843025197,54,34054
N1836,junction,,3.0,graph,,N1836,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78049419655377,-73.96928359522792,55,34055
N1759,junction,,3.0,graph,,N1759,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.780493196128226,-73.96830880518628,56,34056
N3194,dead_end,,1.0,graph,,N3194,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78044470224421,-73.96917139792103,57,34057
INF_0284,infrastructure,amenity:toilets,,infrastructure,E03195,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,4.787648484461193,13,3,4,34,40.78044469999999,-73.9691714,58,34058
INF_0249,infrastructure,tourism:artwork,,infrastructure,E12557,Romeo and Juliet,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Romeo and Juliet,Romeo and Juliet,,,False,5.282157746874226,13,3,4,34,40.78042772541501,-73.96872467064283,59,34059
N12000,junction,,3.0,graph,,N12000,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78042320443745,-73.96886850229458,60,34060
INF_0277,infrastructure,tourism:artwork,,infrastructure,E12559,The Tempest,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,The Tempest,The Tempest,,,False,3.2807439635596993,13,3,4,34,40.780418897144195,-73.96865435308378,61,34061
N8278,dead_end,,1.0,graph,,N8278,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78035189935822,-73.96920280353604,62,34062
N3193,junction,,3.0,graph,,N3193,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78032560132131,-73.96922469569591,63,34063
N3187,junction,,3.0,graph,,N3187,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78032359683531,-73.96938049418314,64,34064
N11987,junction,,3.0,graph,,N11987,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78028249696592,-73.96913200119863,65,34065
N3188,junction,,3.0,graph,,N3188,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.780189698244435,-73.96946339839349,66,34066
N3176,junction,,3.0,graph,,N3176,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78016410259594,-73.96947719728347,67,34067
N11980,junction,,3.0,graph,,N11980,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.7801567021975,-73.96919430236052,68,34068
N11970,junction,,3.0,graph,,N11970,,core,red,Core candidate node,,,,,,,,,,,13,3,4,34,40.78014979824025,-73.96926449480908,69,34069
INF_0295,infrastructure,amenity:toilets,,infrastructure,E12526,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,16.70241068877099,13,3,4,34,40.7801196,-73.9692021,70,34070
N7170,junction,,3.0,graph,,N7170,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.785300597082,-73.96693230487548,1,35001
INF_0002,infrastructure,leisure:playground,,infrastructure,E05640,Abraham and Joseph Spector Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,Abraham and Joseph Spector Playground,Abraham and Joseph Spector Playground,,,False,18.570313785248455,14,3,5,35,40.78436815048461,-73.9685113946091,2,35002
N5558,junction,,3.0,graph,,N5558,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.78433490342001,-73.96838749492962,3,35003
N3226,junction,,3.0,graph,,N3226,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.784263101333806,-73.96840199829833,4,35004
N3204,junction,,3.0,graph,,N3204,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.78414100421067,-73.96867029807237,5,35005
INF_0056,infrastructure,amenity:drinking_water,,infrastructure,E03226,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.3556373062398372,14,3,5,35,40.78413681600269,-73.96831627688059,6,35006
N0487,junction,,4.0,graph,,N0487,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.784096801892176,-73.96827749976123,7,35007
N7861,junction,,3.0,graph,,N7861,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.7840544997948,-73.96917769570518,8,35008
INF_0299,infrastructure,leisure:playground,,infrastructure,E05814,Toll Family Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,Toll Family Playground,Toll Family Playground,,,False,22.32333155023953,14,3,5,35,40.783942756680325,-73.96944523448465,9,35009
N5691,junction,,3.0,graph,,N5691,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.78385840063087,-73.96947159863609,10,35010
N5609,junction,,3.0,graph,,N5609,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.78350300177,-73.96990529574263,11,35011
N5578,junction,,3.0,graph,,N5578,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.7830663958474,-73.9704394973365,12,35012
N5577,junction,,3.0,graph,,N5577,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.7830141993624,-73.97033629621093,13,35013
INF_0113,infrastructure,amenity:drinking_water,,infrastructure,E05666,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,10.760578181798909,14,3,5,35,40.78298973668998,-73.96990640724195,14,35014
N5596,junction,,4.0,graph,,N5596,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.78286269759583,-73.96946960428677,15,35015
N0147,junction,,3.0,graph,,N0147,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.78284579870293,-73.96930630581409,16,35016
N0144,junction,,3.0,graph,,N0144,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.78257259577881,-73.96937720466707,17,35017
INF_0030,infrastructure,leisure:playground,,infrastructure,E08030,Diana Ross Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,Diana Ross Playground,Diana Ross Playground,,,False,25.18136592254777,14,3,5,35,40.782158310518184,-73.970639919063,18,35018
N13038,dead_end,,1.0,graph,,N13038,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.782125604488776,-73.97114310013798,19,35019
INF_0117,infrastructure,amenity:drinking_water,,infrastructure,E13691,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,14.230172137158416,14,3,5,35,40.78212559999999,-73.9711431,20,35020
N5637,junction,,3.0,graph,,N5637,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.781967001409754,-73.97082369454559,21,35021
N5636,junction,,3.0,graph,,N5636,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.7819602969191,-73.97047909589904,22,35022
N5663,junction,,3.0,graph,,N5663,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.78194380389059,-73.97109429403808,23,35023
N0175,junction,,4.0,graph,,N0175,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.781846470380856,-73.96941785597072,24,35024
N5662,junction,,3.0,graph,,N5662,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.78175989681784,-73.97005109487168,25,35025
N1823,junction,,4.0,graph,,N1823,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.781125600178335,-73.97048620186484,26,35026
N1821,junction,,3.0,graph,,N1821,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.78109660180293,-73.97040740212647,27,35027
N1822,junction,,3.0,graph,,N1822,,core,red,Core candidate node,,,,,,,,,,,14,3,5,35,40.780994498203164,-73.97037680351612,28,35028
INF_0112,infrastructure,amenity:drinking_water,,infrastructure,E03266,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,10.654152919787407,15,4,1,41,40.79048999651169,-73.95466781036978,1,41001
INF_0281,infrastructure,amenity:toilets,,infrastructure,E03265,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,2.718156196213284,15,4,1,41,40.79033131168248,-73.95464877034583,2,41002
